word,categories
say,"['social', 'percept', 'hear']"
scab,"['bio', 'health']"
scalp,"['bio', 'body']"
scan,"['percept', 'see']"
scann,"['percept', 'see']"
scans,"['percept', 'see']"
scare,"['affect', 'negemo', 'anx']"
scaring,"['affect', 'negemo', 'anx']"
scary,"['affect', 'negemo', 'anx']"
scent,['percept']
sceptic,"['affect', 'negemo', 'anger']"
schedul,"['time', 'relativ']"
schizophren,"['bio', 'health']"
scholar,['work']
scholaring,['work']
scholarly,['work']
scholars,['work']
scholarship,"['work', 'money']"
scholastic,['work']
school,['work']
scien,['work']
scrabble,['leisure']
scrapbook,['leisure']
scrape,"['bio', 'health']"
scratch,"['percept', 'feel']"
scream,"['affect', 'negemo', 'percept', 'hear']"
screen,"['percept', 'see']"
screw,"['affect', 'negemo', 'anger', 'bio', 'sexual', 'swear']"
scriptur,['relig']
scrumptious,"['percept', 'affect', 'posemo']"
sculpt,['leisure']
season,"['time', 'relativ']"
second,"['funct', 'number']"
seconds,"['time', 'relativ']"
secret,"['social', 'cogmech', 'insight']"
secretar,['work']
secretive,['social']
secrets,"['social', 'cogmech', 'insight']"
sect,['relig']
sectarian,['relig']
section,"['relativ', 'space', 'funct', 'quant']"
sector,['work']
sects,['relig']
secur,"['affect', 'posemo', 'cogmech', 'inhib']"
seduc,"['bio', 'sexual']"
see,"['verb', 'present', 'percept', 'see']"
seeing,"['percept', 'see']"
seem,"['verb', 'present', 'cogmech', 'insight', 'tentat']"
seemed,"['verb', 'past', 'cogmech', 'insight', 'tentat']"
seeming,"['cogmech', 'insight', 'tentat']"
seems,"['verb', 'present', 'cogmech', 'insight', 'tentat']"
seen,"['verb', 'past', 'percept', 'see']"
seer,"['percept', 'see']"
sees,"['verb', 'present', 'percept', 'see']"
segment,"['relativ', 'space', 'quant']"
seizure,"['bio', 'health']"
selection,['quant']
self,"['social', 'humans']"
selfish,"['affect', 'negemo']"
sell,['money']
seller,['money']
selling,['money']
sells,['money']
semester,['work']
seminar,['relig']
send,"['social', 'relativ', 'motion']"
senior,"['time', 'relativ', 'work']"
sensation,"['bio', 'body']"
sensations,"['bio', 'body']"
sense,"['cogmech', 'insight']"
sensed,"['verb', 'past', 'cogmech', 'insight']"
senses,"['cogmech', 'insight']"
sensing,"['cogmech', 'insight']"
sent,"['social', 'relativ', 'motion', 'verb', 'past']"
sentimental,"['affect', 'posemo']"
separat,"['relativ', 'space']"
september,"['time', 'relativ']"
sequen,"['time', 'relativ']"
series,['quant']
serious,"['affect', 'negemo']"
seriously,"['funct', 'adverb', 'affect', 'negemo']"
seriousness,"['affect', 'negemo']"
servic,['work']
servings,"['bio', 'ingest']"
session,['work']
set,['relativ']
seven,"['funct', 'number']"
several,"['funct', 'quant']"
severe,"['affect', 'negemo']"
sex,"['bio', 'sexual']"
shake,"['affect', 'negemo', 'anx', 'motion', 'relativ']"
shaki,"['affect', 'negemo', 'anx', 'cogmech', 'tentat']"
shaky,"['affect', 'negemo', 'anx', 'cogmech', 'tentat']"
shall,"['verb', 'funct', 'auxverb', 'future']"
shame,"['affect', 'negemo', 'anx']"
sha,"['verb', 'funct', 'auxverb', 'negate']"
shant,"['verb', 'funct', 'auxverb', 'negate']"
shape,"['space', 'relativ']"
shaping,"['space', 'relativ']"
share,"['social', 'affect', 'posemo']"
shared,"['verb', 'past', 'social', 'affect', 'posemo']"
shares,"['social', 'affect', 'posemo']"
sharing,"['social', 'affect', 'posemo']"
sharp,"['percept', 'feel']"
she,"['funct', 'pronoun', 'ppron', 'shehe', 'social']"
she,"['funct', 'pronoun', 'ppron', 'shehe', 'verb', 'auxverb', 'social']"
she,"['funct', 'pronoun', 'ppron', 'shehe', 'verb', 'auxverb', 'future', 'social']"
she,"['funct', 'pronoun', 'ppron', 'shehe', 'verb', 'auxverb', 'present', 'social']"
shes,"['funct', 'pronoun', 'ppron', 'shehe', 'verb', 'auxverb', 'present', 'social']"
shi,['relig']
shiite,['relig']
shilling,['money']
shine,"['percept', 'see']"
shini,"['percept', 'see']"
shiny,"['percept', 'see']"
shirt,"['bio', 'body']"
shit,"['affect', 'negemo', 'anger', 'bio', 'body', 'swear']"
shock,"['affect', 'negemo']"
shoe,"['bio', 'body']"
shook,"['affect', 'negemo', 'anx', 'motion', 'relativ']"
shop,"['leisure', 'money']"
shopaholic,"['leisure', 'money']"
shopp,"['leisure', 'money']"
shops,"['leisure', 'money']"
short,"['space', 'relativ']"
should,"['verb', 'funct', 'auxverb', 'future', 'cogmech', 'discrep']"
should'nt,"['verb', 'funct', 'auxverb', 'future', 'negate', 'cogmech', 'discrep']"
should,"['verb', 'funct', 'auxverb', 'past', 'future', 'cogmech', 'discrep']"
shoulder,"['bio', 'body']"
should,"['verb', 'funct', 'auxverb', 'future', 'negate', 'cogmech', 'discrep']"
shouldnt,"['verb', 'funct', 'auxverb', 'future', 'negate', 'cogmech', 'discrep']"
shoulds,"['cogmech', 'discrep']"
shouldve,"['verb', 'funct', 'auxverb', 'past', 'future', 'cogmech', 'discrep']"
shout,"['percept', 'hear']"
show,['leisure']
showed,"['verb', 'past']"
shower,['home']
shows,['leisure']
shrine,['relig']
shut,"['relativ', 'space']"
shy,"['affect', 'negemo', 'anx']"
sick,"['bio', 'health']"
sickday,"['work', 'bio', 'health']"
sicken,"['affect', 'negemo', 'anx']"
sicker,"['bio', 'health']"
sickest,"['bio', 'health']"
sickleave,"['work', 'bio', 'health']"
sickly,"['bio', 'health']"
sickness,"['bio', 'health']"
side,"['space', 'relativ']"
sides,"['space', 'relativ']"
siding,"['space', 'relativ']"
sigh,"['nonfl', 'affect']"
sighed,['affect']
sighing,['affect']
sighs,['affect']
sight,"['percept', 'see']"
sign,['cogmech']
significant,['quant']
sikh,['relig']
silen,"['percept', 'hear']"
silk,"['percept', 'feel']"
silli,"['affect', 'posemo']"
silly,"['affect', 'posemo']"
simple,['quant']
simply,"['funct', 'adverb']"
simultaneous,"['time', 'relativ']"
sin,"['affect', 'negemo', 'relig']"
since,"['funct', 'preps', 'cogmech', 'cause']"
sincer,"['affect', 'posemo']"
sing,['leisure']
singing,['leisure']
singl,"['funct', 'quant']"
sings,['leisure']
sinister,"['affect', 'negemo', 'anger']"
sinn,['relig']
sins,"['affect', 'negemo', 'relig']"
sinus,"['bio', 'health']"
sir,"['social', 'humans']"
sis,"['social', 'family']"
sister,"['social', 'family']"
sit,['relativ']
site,"['relativ', 'space']"
sitting,['relativ']
six,"['funct', 'number']"
skat,['leisure']
skelet,"['bio', 'body']"
skeptic,"['affect', 'negemo', 'anger']"
ski,['leisure']
skied,['leisure']
skier,['leisure']
skiing,['leisure']
skill,['achieve']
skilled,['achieve']
skills,['achieve']
skin,"['percept', 'feel', 'bio', 'body']"
skin,"['percept', 'feel', 'bio', 'body']"
skinni,"['bio', 'body', 'ingest']"
skinny,"['bio', 'ingest']"
skis,['leisure']
skull,"['bio', 'body']"
sky,"['space', 'relativ']"
slaughter,['death']
sleep,"['bio', 'body']"
slender,"['bio', 'body']"
slept,"['bio', 'body', 'verb', 'past']"
slid,"['motion', 'relativ']"
slide,"['motion', 'relativ']"
slides,"['motion', 'relativ']"
sliding,"['motion', 'relativ']"
slow,"['time', 'relativ']"
slut,"['affect', 'negemo', 'bio', 'sexual']"
small,"['space', 'relativ']"
smart,"['affect', 'posemo']"
smell,['percept']
smil,"['affect', 'posemo']"
smok,"['bio', 'ingest']"
smooth,"['percept', 'feel']"
smother,"['affect', 'negemo', 'anger']"
smug,"['affect', 'negemo']"
snack,"['bio', 'ingest']"
sniff,['percept']
snob,"['affect', 'negemo', 'anger']"
snort,['percept']
so,"['funct', 'adverb', 'conj']"
soaps,['leisure']
sob,"['affect', 'negemo', 'sad', 'swear']"
sobbed,"['affect', 'negemo', 'sad']"
sobbing,"['affect', 'negemo', 'sad']"
sobs,"['affect', 'negemo', 'sad']"
soccer,['leisure']
sociab,"['affect', 'posemo']"
social,['social']
societ,"['social', 'social', 'humans']"
soda,"['bio', 'ingest']"
sofa,['home']
soft,"['percept', 'feel']"
sold,"['verb', 'past', 'money']"
solemn,"['affect', 'negemo', 'sad']"
solitaire,['leisure']
solution,"['cogmech', 'insight', 'cause', 'achieve']"
solve,"['cogmech', 'insight', 'cause', 'achieve']"
solved,"['cogmech', 'cause', 'achieve', 'insight']"
solves,"['cogmech', 'insight', 'cause', 'achieve']"
solving,"['cogmech', 'insight', 'cause', 'achieve']"
some,"['funct', 'quant', 'cogmech', 'tentat']"
somebod,"['funct', 'pronoun', 'ipron', 'social', 'cogmech', 'tentat']"
somehow,"['funct', 'adverb', 'cogmech', 'tentat']"
someone,"['funct', 'pronoun', 'ipron', 'social', 'cogmech', 'tentat']"
something,"['funct', 'pronoun', 'ipron', 'cogmech', 'tentat', 'excl']"
sometime,"['cogmech', 'tentat', 'excl', 'time', 'relativ']"
sometimes,"['cogmech', 'tentat', 'time', 'relativ']"
somewhat,"['cogmech', 'tentat', 'funct', 'quant']"
somewhere,"['relativ', 'space', 'funct', 'pronoun', 'ipron', 'cogmech', 'tentat']"
son,"['social', 'family']"
son,"['social', 'family']"
song,"['leisure', 'percept', 'hear']"
sonofa,['swear']
sons,"['social', 'family']"
soon,"['funct', 'adverb', 'time', 'relativ']"
soone,"['time', 'relativ']"
sooo,"['funct', 'adverb']"
sophom,['work']
sore,"['bio', 'health']"
sororit,['work']
sorrow,"['affect', 'negemo', 'sad']"
sorry,"['affect', 'negemo']"
sort,"['cogmech', 'tentat']"
sorta,"['cogmech', 'tentat']"
sortof,"['cogmech', 'tentat']"
sorts,"['cogmech', 'tentat']"
sortsa,"['cogmech', 'tentat']"
soul,['relig']
soulmate,"['social', 'friend', 'affect', 'posemo']"
souls,['relig']
sound,"['percept', 'hear']"
sour,['percept']
source,"['cogmech', 'cause']"
soure,['percept']
souri,['percept']
sours,['percept']
soury,['percept']
south,"['space', 'relativ']"
spa,['leisure']
space,"['space', 'relativ']"
spaced,"['space', 'relativ']"
spaces,"['space', 'relativ']"
spaci,"['space', 'relativ']"
span,"['space', 'relativ']"
spann,"['space', 'relativ']"
spas,['leisure']
spat,"['bio', 'body']"
speak,"['social', 'percept', 'hear']"
speaker,"['percept', 'hear']"
speaking,"['social', 'percept', 'hear']"
speaks,"['social', 'percept', 'hear']"
special,"['affect', 'posemo']"
sped,"['time', 'relativ']"
speech,"['percept', 'hear']"
speed,"['time', 'relativ']"
spend,['money']
spender,['money']
spending,['money']
spends,['money']
spent,"['verb', 'past', 'money']"
spice,['percept']
spiced,['percept']
spices,['percept']
spicy,['percept']
spinal,"['bio', 'body']"
spine,"['bio', 'body']"
spirit,['relig']
spit,"['bio', 'body']"
spite,"['affect', 'negemo', 'anger']"
spits,"['bio', 'body']"
spitting,"['bio', 'body']"
splend,"['affect', 'posemo']"
spoke,"['verb', 'past', 'social', 'percept', 'hear']"
sport,['leisure']
spose,"['cogmech', 'tentat']"
spous,"['social', 'family']"
spring,"['time', 'relativ']"
squar,"['percept', 'see']"
squeez,"['percept', 'feel']"
staff,['work']
stage,['relativ']
stair,"['relativ', 'space']"
stammer,"['affect', 'negemo']"
stand,['relativ']
standard,['cogmech']
standup,['leisure']
stank,"['percept', 'affect', 'negemo']"
stapl,['work']
stare,"['percept', 'see']"
staring,"['percept', 'see']"
start,"['verb', 'present', 'time', 'relativ']"
started,"['verb', 'past', 'time', 'relativ']"
starter,"['time', 'relativ']"
starting,"['time', 'relativ']"
startl,"['affect', 'negemo', 'anx']"
starts,"['verb', 'present', 'time', 'relativ']"
startup,"['time', 'relativ']"
starve,"['bio', 'ingest']"
starving,"['bio', 'ingest']"
state,['relativ']
statement,"['cogmech', 'insight']"
stay,['relativ']
stayed,"['verb', 'past']"
std,"['bio', 'health', 'sexual']"
steal,"['affect', 'negemo']"
stench,"['percept', 'affect', 'negemo']"
step,"['motion', 'relativ']"
stepchild,"['social', 'family']"
stepfat,"['social', 'family']"
stepkid,"['social', 'family']"
stepmot,"['social', 'family']"
stepp,"['motion', 'relativ']"
steps,"['motion', 'relativ']"
stereo,['leisure']
stereos,['leisure']
stiff,"['cogmech', 'inhib', 'bio', 'health']"
still,"['funct', 'adverb', 'time', 'relativ']"
stimul,"['cogmech', 'cause']"
stink,"['percept', 'affect', 'negemo']"
stipend,"['work', 'money']"
stock,['work']
stocked,['work']
stocker,['work']
stocks,"['work', 'money']"
stomach,"['bio', 'body']"
stoned,['leisure']
stood,"['verb', 'past']"
stop,"['cogmech', 'inhib', 'time', 'relativ']"
stopped,"['verb', 'past', 'cogmech', 'inhib', 'time', 'relativ']"
stopper,"['cogmech', 'inhib', 'motion', 'relativ', 'time', 'relativ']"
stopping,"['cogmech', 'inhib', 'time', 'relativ']"
stops,"['cogmech', 'inhib', 'time', 'relativ']"
store,['money']
stories,"['social', 'cogmech']"
story,"['social', 'cogmech']"
stove,['home']
straight,"['relativ', 'space']"
strain,"['affect', 'negemo', 'anx']"
strange,"['affect', 'negemo']"
strateg,['achieve']
street,"['space', 'relativ']"
strength,"['affect', 'posemo', 'achieve']"
strept,"['bio', 'health']"
stress,"['affect', 'negemo', 'anx']"
stretch,"['space', 'relativ']"
striv,['achieve']
stroke,"['bio', 'health', 'percept', 'feel']"
stroki,"['percept', 'feel']"
strong,"['affect', 'posemo', 'achieve']"
struggl,"['affect', 'negemo', 'anx']"
stubborn,"['affect', 'negemo', 'anger', 'cogmech', 'inhib']"
stuck,"['verb', 'past']"
stud,"['bio', 'sexual']"
student,['work']
studied,"['verb', 'past', 'work']"
studies,['work']
studio,['home']
studios,['home']
studious,['work']
study,['work']
stuff,"['funct', 'pronoun', 'ipron']"
stuffed,"['bio', 'ingest']"
stunk,"['percept', 'affect', 'negemo']"
stunned,"['affect', 'negemo', 'anx']"
stuns,"['affect', 'negemo', 'anx']"
stupid,"['affect', 'negemo', 'anger']"
stutter,"['affect', 'negemo']"
subdue,"['cogmech', 'inhib']"
submissive,"['affect', 'negemo']"
subsequen,"['time', 'relativ']"
succeed,"['affect', 'posemo', 'work', 'achieve']"
success,"['affect', 'posemo', 'work', 'achieve']"
such,"['funct', 'adverb']"
suck,"['verb', 'present', 'affect', 'negemo', 'anger', 'swear']"
sucked,"['verb', 'past', 'affect', 'negemo', 'anger', 'swear']"
sucker,"['affect', 'negemo', 'anger']"
sucks,"['verb', 'present', 'affect', 'negemo', 'anger', 'swear']"
sucky,"['affect', 'negemo', 'anger']"
sudden,"['time', 'relativ']"
suffer,"['affect', 'negemo', 'sad']"
suffered,"['verb', 'past', 'affect', 'negemo', 'sad']"
sufferer,"['affect', 'negemo', 'sad']"
suffering,"['affect', 'negemo', 'sad']"
suffers,"['affect', 'negemo', 'sad']"
sugar,"['bio', 'ingest', 'percept']"
suggest,['social']
suicid,['death']
summer,"['time', 'relativ']"
sumptuous,['percept']
sunbath,['leisure']
sunburn,"['bio', 'health']"
sunday,"['time', 'relativ']"
sunli,"['percept', 'see']"
sunni,['relig']
sunnier,"['affect', 'posemo']"
sunniest,"['affect', 'posemo']"
sunnis,['relig']
sunny,"['affect', 'posemo']"
sunshin,"['affect', 'posemo', 'percept', 'see']"
super,"['affect', 'posemo', 'achieve']"
superb,['achieve']
superior,"['affect', 'posemo']"
supervis,['work']
supper,"['bio', 'ingest']"
support,"['verb', 'present', 'affect', 'posemo']"
supported,"['verb', 'past', 'affect', 'posemo']"
supporter,"['affect', 'posemo']"
supporting,"['affect', 'posemo']"
supportive,"['affect', 'posemo']"
supports,"['verb', 'present', 'affect', 'posemo']"
suppose,"['verb', 'present', 'cogmech', 'tentat']"
supposed,"['verb', 'past', 'cogmech', 'tentat']"
supposes,"['verb', 'present', 'cogmech', 'tentat']"
supposing,"['cogmech', 'tentat']"
supposition,"['cogmech', 'tentat']"
suppress,"['cogmech', 'inhib']"
suprem,"['affect', 'posemo']"
sure,"['affect', 'posemo', 'cogmech', 'certain']"
surfac,"['space', 'relativ']"
surgeon,"['bio', 'health']"
surger,"['bio', 'health']"
surpris,"['affect', 'posemo']"
surround,"['space', 'relativ']"
surviv,['achieve']
suspect,"['cogmech', 'insight']"
suspicio,"['affect', 'negemo', 'anx', 'cogmech', 'insight']"
swallow,"['bio', 'ingest']"
swam,"['motion', 'relativ']"
sweat,"['bio', 'body']"
sweep,['home']
sweet,"['affect', 'posemo', 'percept']"
sweetheart,"['social', 'friend', 'affect', 'posemo']"
sweetie,"['social', 'friend', 'affect', 'posemo']"
sweetly,"['affect', 'posemo']"
sweetness,"['percept', 'affect', 'posemo']"
sweets,"['percept', 'affect', 'posemo']"
swelling,"['bio', 'health']"
swim,"['motion', 'relativ', 'leisure']"
swollen,"['bio', 'health']"
syllabus,['work']
symphon,['leisure']
symptom,"['bio', 'health']"
synch,"['time', 'relativ']"
syndrome,"['bio', 'health']"
syphili,"['bio', 'health', 'sexual']"
system,['relativ']
taboo,"['cogmech', 'inhib']"
take,"['verb', 'present']"
taken,"['verb', 'past']"
takes,"['verb', 'present']"
taking,"['verb', 'present']"
talent,"['affect', 'posemo']"
talk,['social']
talkative,['social']
talked,"['verb', 'past', 'social']"
talker,['social']
talking,['social']
talks,['social']
tall,"['space', 'relativ']"
taller,"['space', 'relativ']"
tallest,"['space', 'relativ']"
tang,['percept']
tangy,['percept']
tanning,['leisure']
tantrum,"['affect', 'negemo', 'anger']"
tart,['percept']
tast,"['bio', 'ingest', 'percept']"
taught,"['verb', 'past', 'work']"
tax,"['work', 'money']"
taxa,"['work', 'money']"
taxed,"['work', 'money']"
taxes,"['work', 'money']"
taxing,"['work', 'money']"
tea,"['bio', 'ingest']"
teach,['work']
team,"['social', 'work', 'achieve', 'leisure']"
tears,"['affect', 'negemo', 'sad']"
teas,"['social', 'affect', 'negemo', 'anger']"
techno,['leisure']
teeth,"['bio', 'body']"
tehe,"['affect', 'posemo']"
telephon,['social']
television,['leisure']
tell,['social']
telling,['social']
tells,['social']
temper,"['affect', 'negemo', 'anger']"
tempers,"['affect', 'negemo', 'anger']"
temple,['relig']
tempora,"['cogmech', 'tentat', 'time', 'relativ']"
ten,"['funct', 'number']"
tenant,['home']
tend,"['verb', 'present']"
tended,"['verb', 'past']"
tender,"['affect', 'posemo', 'bio', 'health']"
tendon,"['bio', 'body']"
tendoni,"['bio', 'health']"
tendons,"['bio', 'body']"
tends,"['verb', 'present']"
tennis,['leisure']
tense,"['affect', 'negemo', 'anx']"
tensing,"['affect', 'negemo', 'anx']"
tension,"['affect', 'negemo', 'anx']"
tentativ,"['cogmech', 'tentat']"
tenth,"['funct', 'number']"
tenure,['work']
tequila,['leisure']
term,"['relativ', 'time', 'quant']"
terminat,"['relativ', 'time']"
terribl,"['affect', 'negemo']"
terrific,"['affect', 'posemo']"
terrified,"['affect', 'negemo', 'anx']"
terrifies,"['affect', 'negemo', 'anx']"
terrify,"['affect', 'negemo', 'anx', 'anger']"
terrifying,"['affect', 'negemo', 'anx']"
territor,"['space', 'relativ']"
terror,"['affect', 'negemo', 'anx']"
test,['work']
testament,['relig']
tested,['work']
testing,['work']
testosterone,"['bio', 'health']"
tests,['work']
textbook,['work']
than,"['funct', 'preps']"
thank,"['verb', 'present', 'affect', 'posemo']"
thanked,"['verb', 'past', 'affect', 'posemo']"
thankf,"['affect', 'posemo']"
thanks,"['verb', 'present', 'affect', 'posemo']"
that,"['funct', 'pronoun', 'ipron']"
that,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb']"
that,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'future']"
that,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'present']"
thatd,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb']"
thatll,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'future']"
thats,"['funct', 'pronoun', 'ipron', 'verb', 'auxverb', 'present']"
the,"['funct', 'article']"
theat,['leisure']
thee,"['funct', 'pronoun', 'ppron', 'you', 'social']"
their,"['funct', 'pronoun', 'ppron', 'they', 'social']"
them,"['funct', 'pronoun', 'ppron', 'they', 'social']"
themselves,"['funct', 'pronoun', 'ppron', 'they', 'social']"
then,"['funct', 'conj', 'time', 'relativ']"
theolog,['relig']
theor,"['cogmech', 'tentat']"
therap,"['bio', 'health']"
there,"['funct', 'adverb']"
there,"['verb', 'funct', 'auxverb', 'present', 'adverb']"
therefor,"['cogmech', 'cause']"
theres,"['verb', 'funct', 'auxverb', 'present', 'adverb']"
thermometer,"['bio', 'health']"
these,"['funct', 'pronoun', 'ipron']"
theses,['work']
thesis,['work']
they,"['funct', 'pronoun', 'ppron', 'they', 'social']"
they,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'social']"
they,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'future', 'social']"
they,"['verb', 'funct', 'auxverb', 'present', 'social']"
they,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'present', 'social']"
theyd,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'social']"
theyll,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'future', 'social']"
theyre,"['verb', 'funct', 'auxverb', 'present', 'social']"
theyve,"['funct', 'pronoun', 'ppron', 'they', 'verb', 'auxverb', 'present', 'social']"
thick,"['space', 'relativ', 'percept', 'feel']"
thief,"['affect', 'negemo']"
thieve,"['affect', 'negemo']"
thigh,"['bio', 'body']"
thin,"['space', 'relativ', 'percept', 'feel']"
thine,"['funct', 'pronoun', 'ppron', 'you', 'social']"
thing,"['funct', 'pronoun', 'ipron']"
think,"['verb', 'present', 'cogmech', 'insight']"
thinker,"['cogmech', 'insight']"
thinking,"['cogmech', 'insight']"
thinks,"['verb', 'present', 'cogmech', 'insight']"
thinly,"['space', 'relativ']"
thinn,"['space', 'relativ', 'percept', 'feel']"
third,"['funct', 'number']"
thirst,"['bio', 'body', 'ingest']"
thirt,"['funct', 'number']"
this,"['funct', 'pronoun', 'ipron']"
tho,"['funct', 'adverb', 'conj']"
those,"['funct', 'pronoun', 'ipron']"
thou,"['funct', 'pronoun', 'ppron', 'you', 'social']"
though,"['funct', 'adverb', 'conj']"
thought,"['verb', 'past', 'cogmech', 'insight']"
thoughtful,"['affect', 'posemo']"
thoughts,"['cogmech', 'insight']"
thousand,"['funct', 'number']"
thoust,"['funct', 'pronoun', 'ppron', 'you', 'social']"
threat,"['affect', 'negemo', 'anger']"
three,"['funct', 'number']"
threw,"['verb', 'past', 'motion', 'relativ']"
thrift,['money']
thrill,"['affect', 'posemo']"
throat,"['bio', 'body']"
throb,"['bio', 'health']"
through,"['funct', 'preps']"
throw,"['motion', 'relativ']"
thru,"['funct', 'preps']"
thunder,"['percept', 'hear']"
thursday,"['time', 'relativ']"
thus,"['cogmech', 'cause']"
thy,"['funct', 'pronoun', 'ppron', 'you', 'social']"
thyroid,"['bio', 'health']"
ticked,"['affect', 'negemo', 'anger']"
ticket,['leisure']
tidi,"['cogmech', 'inhib']"
tidy,"['cogmech', 'inhib']"
tight,"['cogmech', 'inhib', 'percept', 'feel']"
til,"['funct', 'preps', 'conj', 'time', 'relativ']"
till,"['funct', 'preps', 'conj', 'time', 'relativ']"
time,"['time', 'relativ']"
timid,"['affect', 'negemo', 'anx']"
timing,"['time', 'relativ']"
tingl,"['bio', 'health']"
tinier,"['space', 'relativ']"
tiniest,"['space', 'relativ']"
tiny,"['space', 'relativ']"
tire,"['bio', 'health']"
tiring,"['bio', 'health']"
tit,"['bio', 'body', 'sexual', 'swear']"
tits,"['bio', 'body', 'sexual', 'swear']"
titties,"['bio', 'body', 'sexual', 'swear']"
titty,"['bio', 'body', 'sexual', 'swear']"
tivo,['leisure']
to,"['funct', 'preps']"
toaster,['home']
today,"['time', 'relativ']"
toe,"['bio', 'body']"
toefl,['work']
toenail,"['bio', 'body']"
toes,"['bio', 'body']"
together,"['space', 'relativ']"
told,"['verb', 'past', 'social']"
toleran,"['affect', 'posemo']"
tomb,['death']
tomorrow,"['time', 'relativ']"
ton,"['funct', 'quant']"
tongue,"['bio', 'body', 'percept']"
tonight,"['time', 'relativ']"
tons,"['funct', 'quant']"
tonsils,"['bio', 'body']"
too,"['funct', 'adverb']"
took,"['verb', 'past', 'motion', 'relativ']"
tooth,"['bio', 'body']"
top,"['space', 'relativ', 'achieve']"
torah,['relig']
tortur,"['affect', 'negemo', 'anger']"
total,"['cogmech', 'certain', 'funct', 'quant']"
totally,"['funct', 'adverb', 'cogmech', 'certain']"
touch,"['percept', 'feel']"
tough,"['affect', 'negemo']"
toward,"['funct', 'preps', 'space', 'relativ']"
town,"['relativ', 'space']"
tox,"['bio', 'health']"
toy,['leisure']
trade,"['work', 'money']"
trading,"['work', 'money']"
traged,"['affect', 'negemo', 'sad']"
tragic,"['affect', 'negemo', 'sad']"
tranquil,"['affect', 'posemo']"
transact,"['relativ', 'motion', 'social']"
transcript,['work']
transfer,['work']
transport,"['motion', 'relativ']"
trauma,"['affect', 'negemo']"
travel,"['motion', 'relativ', 'leisure']"
treasur,"['affect', 'posemo']"
treat,"['affect', 'posemo']"
trembl,"['affect', 'negemo', 'anx']"
triang,"['percept', 'see']"
triathl,['leisure']
tricep,"['bio', 'body']"
trick,"['affect', 'negemo', 'anger']"
tried,"['verb', 'past', 'achieve']"
tries,"['verb', 'present', 'achieve']"
trigger,"['cogmech', 'cause']"
trillion,"['funct', 'number']"
trip,"['motion', 'relativ']"
tripl,"['funct', 'quant']"
tripped,"['motion', 'relativ']"
tripping,"['motion', 'relativ']"
trips,"['motion', 'relativ']"
trite,"['affect', 'negemo']"
triumph,"['affect', 'posemo', 'achieve']"
trivi,"['affect', 'negemo']"
troubl,"['affect', 'negemo']"
true,"['cogmech', 'certain', 'affect', 'posemo']"
trueness,"['affect', 'posemo']"
truer,"['affect', 'posemo']"
truest,"['affect', 'posemo', 'cogmech', 'certain']"
truly,"['funct', 'adverb', 'affect', 'posemo', 'cogmech', 'certain']"
trust,"['affect', 'posemo']"
truth,"['affect', 'posemo', 'cogmech', 'certain']"
try,"['verb', 'present', 'achieve']"
trying,['achieve']
tuesday,"['time', 'relativ']"
tuition,['money']
tumo,"['bio', 'health']"
turmoil,"['affect', 'negemo', 'anx']"
turn,"['verb', 'present']"
turned,"['verb', 'past']"
turns,"['verb', 'present']"
tutor,['work']
tv,['leisure']
twel,"['funct', 'number']"
twent,"['funct', 'number']"
twice,"['funct', 'number']"
twitch,"['bio', 'health']"
two,"['funct', 'number']"
tylenol,"['bio', 'health']"
type,['work']
typically,"['cogmech', 'tentat']"
typing,['work']
ugh,"['affect', 'negemo']"
ugl,"['affect', 'negemo', 'anger']"
uh,['nonfl']
uhhu,['assent']
uhuh,"['funct', 'negate', 'assent']"
ulcer,"['bio', 'health']"
um,['nonfl']
umm,['nonfl']
unable,['achieve']
unaccept,"['cogmech', 'insight']"
unambigu,"['cogmech', 'certain']"
unattractive,"['affect', 'negemo']"
unaware,"['cogmech', 'insight']"
unbeat,['achieve']
uncertain,"['affect', 'negemo', 'anx', 'cogmech', 'tentat']"
uncle,"['social', 'family']"
uncle,"['social', 'family']"
unclear,"['cogmech', 'tentat']"
uncles,"['social', 'family']"
uncomfortabl,"['affect', 'negemo', 'anx']"
uncontrol,"['affect', 'negemo', 'anx']"
undecided,"['cogmech', 'tentat']"
undeniab,"['cogmech', 'certain']"
under,"['funct', 'preps', 'space', 'relativ']"
undergrad,['work']
underneath,"['funct', 'preps', 'space', 'relativ']"
underpaid,"['work', 'money']"
undersid,"['space', 'relativ']"
understand,"['verb', 'present', 'cogmech', 'insight']"
understandab,"['cogmech', 'insight']"
understanding,"['cogmech', 'insight']"
understands,"['verb', 'present', 'cogmech', 'insight']"
understood,"['verb', 'past', 'cogmech', 'insight']"
undesire,"['cogmech', 'discrep']"
undetermin,"['cogmech', 'tentat']"
